activity,x-axis,y-axis,z-axis
int64,float64,float64,float64
1,-2.3902297000000003,4.5457473,9.019644
1,-2.7111623,4.5696974,9.589659
1,-2.9889846,4.655918,10.001602
1,-3.2668068,4.8044095,10.480606
1,-3.2284865000000003,4.790039,10.653048
1,-3.1374757,4.7133985,10.5620365
1,-3.3434474,4.699028500000002,10.471025
1,-3.5877395,4.6607084,10.595567
1,-3.8224514,4.330195400000001,10.97398
1,-4.4116263,3.9565725,11.979888
1,-4.8906302,3.4967287,13.167818
1,-4.9576907,2.912344,14.144986
1,-5.0439115,2.308799,14.882651999999998
1,-5.221143,1.7435743,15.098204
1,-4.8571,1.1639795,14.509029
1,-4.4691067,0.6562354,13.46959
1,-3.9901028,0.14370118,12.315191
1,-3.2715970000000003,-0.51732427,11.084151
1,-2.5578809,-1.2406201,9.814791
1,-1.465752,-2.1698878,8.229287
1,-1.1687696,-3.166216,6.5240335
1,-1.5376027,-4.129014,4.761299
1,-1.0346485,-5.609136,2.3662794
1,-0.1820215,-7.213799000000002,-0.028740235
1,0.36883304,-8.856783,-2.3854396
1,0.60354495,-10.289003999999998,-4.8044095
1,2.1076174,-12.037369,-6.840176
1,3.6212697,-13.891114000000002,-8.986114
1,3.3338673,-14.202466,-12.588223
1,2.193838,-13.287569,-17.04775
1,1.6429834,-10.98356,-20.496578
1,2.203418,-8.760982,-23.20774
1,2.2273684,-7.4916215,-25.190817000000006
1,2.1315675,-6.1408305,-25.377628
1,2.7207422,-5.407954,-24.43399
1,2.7542725,-5.230723,-23.471193
1,2.5004005,-4.996011,-22.982609
1,2.2704787,-4.5792775,-23.11194
1,1.9016455,-4.2439747,-23.533463
1,1.7244141,-4.0859036,-24.041206
1,1.7435743,-3.8655617,-23.859186
1,1.8345851,-3.788921,-23.001768
1,1.6717237,-3.8176613,-21.83779
1,1.6094532,-4.009263,-19.907404
1,2.0022364,-4.191284,-18.029707
1,2.2848487,-4.2343946,-16.611856
1,2.5339308,-4.1002736,-15.318545
1,3.1853762000000003,-4.2152348,-14.279107000000002
