activity,x-axis,y-axis,z-axis
int64,float64,float64,float64
1,-4.689448400000002,0.79993653,24.750134
1,-4.138594,-1.6765138,20.6307
1,-3.5925295,-4.813989599999998,16.520845
1,-1.9255958,-8.746611999999999,12.765454
1,-0.038320314,-12.952266,6.940767
1,1.4465919,-16.113691,-0.8765772
1,1.6908839,-17.248932,-7.424561
1,1.7914747,-18.159039,-9.2256155
1,2.3566992,-19.61042,-10.399176
1,2.687212,-19.52899,-14.753321
1,3.1470559,-16.640596,-22.268892
1,2.44292,-11.170372,-26.891281
1,0.5029541000000001,-5.9875493,-25.387209
1,0.89573735,-3.8416114,-21.746778
1,2.8979738,-3.3721876,-21.655767
1,3.6308498,-2.6393116,-24.40046
1,2.7638526000000003,-1.4226416000000002,-27.528357
1,1.8489552,-0.5987549,-29.583282
1,1.456172,-0.06706055,-31.365177000000006
1,0.8813671999999999,-0.17244141,-32.323184999999995
1,0.7041358,-0.42152345,-30.627512
1,1.6525636,-1.4944923,-27.863659
1,2.8644435,-2.9841945,-25.741670000000006
1,2.8261232000000005,-4.0811133,-24.266338
1,2.5147705,-5.240303,-21.93838
1,2.9841945,-6.466553,-19.46193
1,2.7063723,-7.079678,-15.955621
1,1.5711329,-6.4282327000000015,-10.748848
1,1.3124708,-5.585186,-7.29523
1,0.9627979,-4.780459400000002,-5.1636624000000015
1,0.15328126,-4.3014555,-2.2656887
1,0.1580713,-3.6500099,0.8047266
1,0.20597169,-2.4716604,3.1470559
1,-0.16286133,-0.86220706,4.540957499999998
1,-0.39757326,0.4263135,5.206773
1,-0.6514453,1.6142433,5.384004
1,-1.0442286,2.806963,6.2845316
1,-1.4130616000000005,3.970942500000001,7.582632
1,-1.5328126,4.9529004,8.866363
1,-1.4370118,6.12646,9.072334
1,-1.8872755,7.2569094,8.57417
1,-1.7531544,8.085587,7.429351
1,-1.4801221000000002,8.789722,5.513335
1,-1.7771046,9.321417,4.061953
1,-1.575923,9.656719,2.8404932
1,-1.3172607,9.915381,1.4897022
1,-1.5519727,10.106983,0.39757326
1,-1.9974464,10.174044,0.1820215
1,-1.9255958,10.059082,0.44547364
1,-1.4418018,9.881851,0.6322852
1,-1.456172,9.74773,0.8382569
1,-1.9351759,9.69504,1.4322218
1,-1.6621436,9.69504,1.4753321
1,-1.4178516,9.64714,0.7568262
1,-1.7914747,9.632769,0.5412744
1,-1.7866846,9.589659,0.8047266
1,-1.5184424,9.455538,1.5950831
1,-1.575923,9.426797,2.2417383
1,-1.829795,9.465117,2.5243506
1,-2.0070264,9.402847,3.1231055
1,-2.059717,9.163345,4.0427933
1,-1.8729054,8.832832000000002,5.4366946
1,-1.6908839,8.372989,7.486831
1,-1.6717237,7.8700347000000015,10.121353
1,-1.8920655,7.33355,12.870835
1,-2.1459377,6.586303999999998,14.892232
1,-2.2417383,5.388794,16.635807
1,-2.44292,3.9517825,17.05254
1,-2.806963,2.2417383,15.251485
1,-2.955454,0.23471193,12.736714
1,-2.198628,-2.064507,10.509346
1,-1.2406201,-4.88584,8.56938
1,-0.71371585,-8.190968,6.4330225
1,-0.20118165,-11.496095,2.8213332
1,0.6658155,-14.418018,-0.9627979
1,1.5950831,-16.516056,-5.877378
1,1.5328126,-17.268091000000002,-10.633887
1,0.90052736,-17.656084,-13.9102745
1,1.1160791,-16.884888,-17.603394
1,2.4189699,-13.210928,-22.561085
1,3.032095,-8.406519,-25.200397
1,3.2189064,-6.3468019999999985,-23.365812
1,3.7649708,-6.0450296,-20.568428
1,4.2343946,-5.2977834,-22.211412
1,3.2620168,-3.7362306,-27.719957
1,1.1591895,-2.059717,-31.84897
1,0.22992188,-1.092129,-32.696808000000004
1,0.75203615,-1.1591895,-32.538740000000004
1,1.6381935,-2.0549269,-32.00225
1,2.3710694,-3.1039455,-29.947325
1,3.2715970000000003,-4.1098537,-27.796598
1,3.8703518,-5.733676999999999,-25.708141
1,4.3254056,-7.3718705,-22.422174
1,4.0427933,-8.080796000000001,-18.590143
1,2.7973828,-8.095166,-14.762901
1,2.5962012000000003,-7.802973700000001,-11.908037
1,2.5914114,-7.568262,-9.244776
1,2.1076174,-7.7886039999999985,-5.719307
1,1.3795313,-7.2616997,-0.6658155
1,1.0777588,-5.527705,2.4860303
1,1.1639795,-3.7649708,3.3386574
1,0.3065625,-2.2369482999999994,4.148174
1,-0.56522465,-0.732876,5.4271145
1,-0.81909674,0.60833496,7.2760696
1,-0.8765772,1.9351759,8.890313
1,-0.9148975,3.132685700000001,8.919053
1,-1.8441651,4.550537,9.134604
1,-2.9698243,5.767207,9.72378
1,-3.0225148,6.715635000000002,9.235196
1,-2.327959,7.194639,8.890313
1,-1.710044,7.611372500000001,8.612491
1,-1.2070899,8.195757,7.0988383000000015
1,-0.93405765,8.454419,5.4989653
1,-1.3172607,8.679551,4.5792775
1,-1.7004639,8.856783,4.2439747
1,-1.5567628,8.990903999999997,3.803291
1,-1.1112891000000005,8.938213000000003,3.4296682
1,-1.1639795,8.923843,2.8931837
1,-1.4034815,8.976534,2.2848487
1,-1.4226416000000002,8.966953,2.1698878
1,-1.465752,9.005274,2.193838
1,-1.3699511999999998,9.029224,2.1363575
1,-1.2741505,8.971744000000003,2.548301
1,-1.1256592,8.914263,2.8788135
1,-1.0633887,8.919053,3.1614258
1,-1.1112891000000005,8.899892999999997,3.7458107
1,-1.4130616000000005,8.842413,4.4547367
1,-1.5998731000000002,8.737032000000001,5.096602
1,-1.710044,8.502319,5.9156985
1,-1.8824854,8.080796000000001,6.830596000000001
1,-2.3998096,7.539521700000001,8.258028
1,-2.7782228,6.8976564,9.862691
1,-2.955454,5.992339,11.9128275
1,-3.2093263,4.9529004,14.298267
1,-3.319497,3.6979103,16.118482999999998
1,-3.4919386,2.1411476,16.372355
1,-3.3242872,0.41194338,15.323336
1,-2.7255323,-1.6238233,14.422809
1,-1.9734962,-4.382886,13.479171
1,-1.465752,-8.157437,11.079361
1,-0.85741705,-12.621754,6.0593996
1,0.22513184,-16.367563,-1.4082716
1,1.8202149,-18.15425,-8.157437
1,2.7686427000000005,-18.044079,-12.377461
1,-0.05269043,-16.444204,-17.373472
1,-1.8202149,-15.011983,-21.368364
1,1.6717237,-13.833633,-22.905968
1,4.2248144,-10.782378,-23.452032
1,4.2487650000000015,-6.3899126,-24.41483
1,3.9661524,-3.9326222,-24.132217
1,3.66438,-2.9937747000000003,-23.408922
1,2.9410841,-2.3902297000000003,-23.547832
1,1.6334034,-1.5328126,-24.941734
1,0.46463382,-0.64186525,-27.413395
1,0.43110353,-0.10538086,-29.817995
1,0.26345217,-0.60354495,-29.937746
1,-0.100590825,-1.4178516,-27.978619
1,0.5125342,-2.4141798,-25.67461
1,1.8920655,-3.4152980000000004,-24.601643
1,2.8883936,-4.4403663,-24.103477
1,3.3578174,-5.7719975,-22.345533
1,3.8176613,-6.940767,-19.179317
1,1.3028906999999998,-6.6581545,-14.614409
1,0.43589357,-5.7576269999999985,-11.577525
1,1.4944923,-5.4462748,-9.848321
1,0.9196875,-5.240303,-6.562353599999999
1,-0.3161426,-4.7948294,-1.7579445
1,-0.57001466,-3.5877395,1.6573536
1,0.07664063,-2.1363575,2.43813
1,-0.1820215,-1.0490186,2.1698878
1,-0.9963282,-0.25866213,3.151846
1,-1.0442286,0.46942386,5.518125
1,-0.62749517,1.5280225,7.539521700000001
1,-1.101709,3.032095,8.770562
1,-1.6190332,4.387676,8.190968
1,-1.8633252,5.269043,7.611372500000001
1,-1.9687061,6.10251,7.740703599999999
1,-1.8250049,6.935977,7.9849954
1,-1.6477735,7.6257424,7.831714
1,-1.3555812,8.272397999999999,6.667734599999998
1,-1.3076807,8.669971,5.465435
1,-1.4897022,8.986114,4.5553274
1,-1.3795313,9.254355,3.9948928
1,-1.0681788,9.235196,3.8559816
1,-0.9867481,9.168135,3.5015187000000005
1,-1.1160791,9.278306,2.7303224
1,-1.0777588,9.335787,1.9064356
1,-0.91010743,9.230406,1.7435743
1,-0.6466553,9.168135,1.4705421
1,-0.6706055000000001,9.307046,1.1831397
1,-0.71371585,9.493857,0.9244776
1,-0.67539555,9.608819,1.0394385
1,-0.7568262,9.632769,1.6238233
1,-0.74724615,9.656719,2.1603076
1,-0.7424561,9.64714,2.5291407
1,-0.9532178,9.627979,2.9746144
1,-1.1064991000000002,9.503438,3.3290772000000004
1,-1.0873389,9.287886,3.7649708
1,-1.0490186,9.053174,4.334985700000002
1,-1.3603711,9.034014,4.8571
1,-1.5088624,9.038804,4.9433208
1,-1.1927198,8.880733,5.1971927
1,-0.9436377,8.674761,5.8055277
1,-0.96758795,8.315508,6.404282599999998
1,-1.1256592,7.893985000000002,7.448511
1,-1.3268409,7.2760696,9.469908
1,-1.575923,6.2989016,12.5738535
1,-1.6717237,5.024751,14.62878
1,-1.9926564,3.5973196000000005,14.173726
1,-1.829795,1.8920655,11.946358
1,-1.0154883,-0.07664063,9.656719
1,-0.45984375,-2.2704787,8.147857
1,-0.5748047,-4.7708793,5.9061184
1,-0.7232959,-6.835386,1.2022998
1,-0.17723145,-7.8604546000000015,-4.1673339999999985
1,0.35925296,-8.358619000000001,-7.443721000000001
1,0.6227050999999999,-8.468789,-10.356065
1,-0.20597169,-7.9466753,-12.990586
1,-1.3268409,-7.0174074000000015,-13.522281
1,-1.465752,-6.3084817000000015,-13.282779
1,-0.4406836,-5.9061184,-13.589341
1,0.05748047,-5.3025737,-15.8215
1,-0.16765137,-4.6511283,-17.799785999999994
1,-0.028740235,-4.311035,-18.896706
1,0.22992188,-3.9374123,-20.985163
1,0.17723145,-3.2332766,-23.480772
1,0.06706055,-2.3854396,-25.023165
1,-0.1341211,-1.585503,-25.64108
1,0.5987549,-1.1639795,-26.076973
1,1.1352394,-0.977168,-25.693771
1,1.0059083,-0.7376661,-24.23281
1,1.101709,-0.8861573,-22.407804
1,1.4034815,-1.2166699,-21.689299
1,0.9915381,-1.7292042,-21.334835
1,1.2118799999999998,-2.2321582,-20.434307
1,1.7627343999999998,-2.7159522000000003,-18.647623
1,1.949546,-2.8452833,-16.401094
1,2.078877,-2.8788135,-14.111456
1,1.954336,-2.7303224,-12.506792
1,1.6094532,-2.2465284,-11.361973
1,0.728086,-1.9878663,-9.441168
1,0.8095166,-1.7723145,-7.103628
1,1.5040723,-1.2310401000000002,-6.1935205
1,0.91010743,-0.34009278,-5.599556
1,0.3305127,0.32093263,-4.2200246
1,0.5221143,0.6945557,-2.7590625
1,0.038320314,1.2741505,-1.6908839
1,-0.732876,1.9830762,0.31135255
